taskid	tweetid	tweet_type	persp_toxicity_score	text	ToJournalist
2186	1489670178795364356	reply-other-handle	0.40636617	@ghadaoueiss كلنا في حفرة..   من حكام اغبياء	0
2185	1483297564090896385	reply-other-handle	0.40636617	@ghadaoueiss مين الخنزير حسن زميره 😂😂😂	0
2184	1467370444739207171	reply-other-handle	0.40636617	@ghadaoueiss عالم منافق وكذاب	0
2183	1466870920803463173	reply-other-handle	0.40636617	@ghadaoueiss الملك المفترس.	0
2182	1466759687295184899	reply-other-handle	0.40636617	@ghadaoueiss سبقك بها قرداحي    نامي وارتاحي !!	1
2181	1466641850962374656	reply-other-handle	0.40636617	@ghadaoueiss ما توقعنا منك هيك تصريحات	0
2180	1464999214346379274	reply-other-handle	0.40636617	@ghadaoueiss نقتلهم ونسبي نسائهم ونجعل اولادهم عبيد عليهم العنه عليهم اللعنه ليت لوباليد حيله	0
2179	1459736953356750851	reply-other-handle	0.40636617	@ghadaoueiss سبحان اللي مسخه	0
2178	1459674752923185157	reply-other-handle	0.40636617	@ghadaoueiss أنت مجرد عبدة وش دخلك في الأحرار	1
2177	1459627799577198594	reply-other-handle	0.40636617	@ghadaoueiss وأدى متابعة  استفيدى من غباء خصمك	0
2176	1458849559120076803	reply-other-handle	0.40636617	@ghadaoueiss الاعلاميين هم اكثر الناس نفاق	0
2175	1456298166777696258	reply-other-handle	0.40636617	@ghadaoueiss الضعيف يتحامل عليه الحقير	0
2174	1455465151306534914	reply-other-handle	0.40636617	@ghadaoueiss لك وجه تتكلمي عن منشار وانتي من بلد زبالة  قتل فيه 7 رؤساء جمهورية ومئات الصحفيين والسياسيين https://t.co/XuNU8U76sF	1
2173	1454940822902824961	reply-other-handle	0.40636617	@ghadaoueiss أقذر حركه وجماعة وسلاله	0
2172	1454393010897182722	reply-other-handle	0.40636617	@ghadaoueiss إنتي لسه شوفتي حاجة  لسه العرض بتاع الحمار اللي بيقود قطيع الأغنام ويركب عليهم كلهم  نفر نفر	0
2171	1453614384538869760	reply-other-handle	0.40636617	@ghadaoueiss قردً  حى	0
2170	1453172243769565185	reply-other-handle	0.40636617	@ghadaoueiss طول عمره غبي حتى في برامج المسابقات	0
2169	1450565691002793985	reply-other-handle	0.40636617	@ghadaoueiss العرب الذين لا يأبهون بطفل بمعتقل.	0
2168	1449072551989219333	reply-other-handle	0.40636617	@ghadaoueiss @Ibrahim33616534 @YouTube عزيزتي غادة هؤلاء ليس صحفيين انهم كلاب مأجورة للأسف .	1
2167	1448593403114106883	reply-other-handle	0.40636617	@ghadaoueiss القاصي والداني يعلم أن من يرتدي القمصان السوداء من حملة السلاح في لبنان هم من شياطين الإنس الذين يتبعون لملشيات ما  يُسمى حزب الله	0
2166	1448589668015087620	reply-other-handle	0.40636617	@ghadaoueiss هيدا المنطق الزباله اللي بيتبعو	0
2165	1447622419091443719	reply-other-handle	0.40636617	@ghadaoueiss الله يلعن الخائن قبل الكيان الصهيوني	0
2164	1443640941017980939	reply-other-handle	0.40636617	@ghadaoueiss بسبب هذه التغريده راح يلتموا عليك كم من كلب مسعور.  راح تلقي الشتم والذم واللعن بكل اشكاله وانواعه.  الله يحفظك ويسترها عليك ياعزيزتي.	1
2163	1437435681001951235	reply-other-handle	0.40636617	@ghadaoueiss لا يمكن للحمار ان يصبح فرس السباق	0
2162	1434841994275270657	reply-other-handle	0.40636617	@ghadaoueiss من على شاشة الخنزيرة باعلامك تدمري بلدان العربية فعاقبكم الله بتدمير بلدكم وفي قعر داركم الجزاء من جنس العمل كماتدين تدان	1
2161	1498037068404035589	reply-other-handle	0.40946755	@ghadaoueiss تنتظرين اعتذار من كلاب الارض كرم الله وجهك    الاوباش لا يستحقون حتي التعليق و التغريد احتقارهم افضل	1
2160	1497817429405310980	reply-other-handle	0.40946755	@ghadaoueiss يعني وش تبين بالضبط تحاولين تلمعين صورة المجرم القذر بوتين والله الصهاينة اشرف منه	0
2159	1493165955698118657	reply-other-handle	0.40946755	@ghadaoueiss هذا مدح عار من الصحة إنما  هو نفاق ومصالح	0
2158	1487767598188142599	reply-other-handle	0.40946755	@ghadaoueiss اجمدي ولا يهمك من الكلاب	1
2157	1484365488301887491	reply-other-handle	0.40946755	@ghadaoueiss يمكن في جاكوزي العاهر…حمد بن ثامر …أقول ..يمكن..!!؟؟ https://t.co/BwLSnSeFFw	0
2156	1484364241171718147	reply-other-handle	0.40946755	@ghadaoueiss كبر دماغك	0
2155	1468574983702077447	reply-other-handle	0.40946755	@ghadaoueiss اقول كلخرا	0
2154	1466870852809633796	reply-other-handle	0.40946755	@ghadaoueiss حمار مثل ال مشغله	0
2153	1465101071970357260	reply-other-handle	0.40946755	@ghadaoueiss اللبنانيون اصلا منافقون وخونة وعملاء، هناك عملاء لإسرائيل وهناك للسعودية وهناك آخرون لإيران ولن ننسى فرنسا المستعمر ،ماذا تنتظرون من الخونة والعملاء الوقوف أمام التدخلات الأجنبية وحماية الوطن والمواطن اللبناني	0
2152	1464671246898057216	original-other	0.40946755	#قطر_جمعي_كلابك     كلاب قطر التي اكثرت النباح على#المغرب يتلونون كالحرباء لخدمة مصلحة الوكيل القطري     @kasimf  @mshinqiti   @jamalrayyan   @mohamedahou20   @derradjihafid   @MeriemOuchait   @Benguennak   @Ania27El   @ghadaoueiss https://t.co/e5STtXNswu	0
2151	1463802872517300225	reply-other-handle	0.40946755	@ghadaoueiss تمام هو هيك	0
2150	1459649779319947267	reply-other-handle	0.40946755	@ghadaoueiss هؤلاء الطغاة يعيشون أزمة ونهايتهم وشيكة جدًا	0
2149	1458867206666784773	reply-other-handle	0.40946755	@ghadaoueiss الجيش السوري اشرف منك و من الي خلفك يا سفيرة النوايا القذرة  🤗	1
2148	1457220470324047875	reply-other-handle	0.40946755	@ghadaoueiss @sameer_alnamri على غبائه المستفحل	0
2147	1456254068494516226	reply-other-handle	0.40946755	@ghadaoueiss لأن أمريكا دولة عظمى بينما لبنان دويلة هامشية	0
2146	1456249625019437070	reply-other-handle	0.40946755	@ghadaoueiss اللي ما يقدر عالحمار يتشطر عالبردعة 😁	0
2145	1456243815379976199	reply-other-handle	0.40946755	@ghadaoueiss سنضعك تحت اقدامنا يا غاده عويس انتي وعيال موزه ، مره ثانيه تادبي لما تتكلمي عن الشعب اليمني يا سافله	1
2144	1453668126051143683	reply-other-handle	0.40946755	@ghadaoueiss خبري نفسك يا بنت الأعراب المتصهينه	1
2143	1453523004630175744	reply-other-handle	0.40946755	@ghadaoueiss مشكلة القرد ... ا  حي   ليست مع السعودية ولا مع الشام واليمن  مشكلته انه شخص مقرف   بلا شرف ولا اخلاق ولا قيم   حثالة ايرانية ...  انصحه بالذهاب ليكمل حياته عند اولياء نعمته في قم   ويتبرك بمؤاخراتهم وفضلاتها   والبركات التي تخرج من سيد المقاحبة حسن نصر المتعة والرذيلة	0
2142	1448379035864731649	reply-other-handle	0.40946755	@ghadaoueiss الصهاينة انجاس لكن رغم ذلك سمحوا للرجل بتقبيل راس والده وتوديعه.. ماذا نقول في آل الاسد وخنازيره يغتصبون النساء ويذبحون الاطفال ويقتلون الآباء امام ذويهم فقططط للمتعة وبدون اييييي تهمة	0
2141	1446175167001108484	reply-other-handle	0.40946755	@ghadaoueiss اقسم بالذي رفع السماء اني حذفت جميع قنوات الفتنة والتخريب الخنزيرة واي مكان اذهب اليه ولي فيه سلطة اني احذف قنواتكم اللعينة اما انتي اقسم بالله اني اعرف انك تعرفين ان هذا كذب يا عجوز النار العالم العربي من المحيط الى الخليج عرف خبث وتامر قناة الخنزيرة على الدول العربية الى الجحيم	1
2140	1437854523477856257	reply-other-handle	0.40946755	@ghadaoueiss وما أكثر البؤساء	0
2139	1437840264564023297	reply-other-handle	0.40946755	@ghadaoueiss @SanaaBarq اقول انطمي ولا يكثر مسوين اكثر من حساب تسوون فيها سعوديين تخسون والله وقذراتكم ياشياطين الانس ماتمشي علينا مخصصين قناه كامله ضدنا جعلكم اضعاااف شر مانويتوا علينا	1
2138	1496602509531615237	reply-other-handle	0.41256893	@ghadaoueiss يعاقب الأذكياء الذين يرفضون الانخراط في العمل السياسي بأن يحكموا بواسطة الاغبياء   أفلاطون  فيلسوف 😃	0
2137	1494162796958957570	reply-other-handle	0.41256893	@ghadaoueiss تافهة	0
2136	1490011242420969475	reply-other-handle	0.41256893	@ghadaoueiss أمة السعار الجنسي	0
2135	1489644051724918784	reply-other-handle	0.41256893	@ghadaoueiss تافهة	0
2134	1485752060545019907	reply-other-handle	0.41256893	@ghadaoueiss @marcowenjones ياي شو كبار مناخيرك يا مشحرة	1
2133	1467467062595440641	reply-other-handle	0.41256893	@ghadaoueiss الغرب يأتي لا على سواد عينيه لكن لأنه بقرة حلوب	0
2132	1467161919752658947	reply-other-handle	0.41256893	@ghadaoueiss الصهاينة الملاعين....كل مايجري لإخواننا الفلسطينيين...سببه تواطؤ حكامنا لعنة الله عليهم	0
2131	1467160849907339271	reply-other-handle	0.41256893	@ghadaoueiss انتي ارهابية وعنصرية متل هدا الارهابي العنصري اللي طعن المواطين الاعزل وعشان هيك بتدافعي عنو   انتي بتحبي تشوفي جثة اليهودي وان الارهابي اللي طعنو طلع حي  الحمدلله ما صارش هلق   الى جهنم وبئس المصير	1
2130	1466843144658604040	reply-other-handle	0.41256893	@ghadaoueiss العبرية والخنزيرة وجهان لعملة واحدة	0
2129	1465209192160104453	reply-other-handle	0.41256893	@ghadaoueiss لذلك أستاذة غادة لا أدري لماذا تضيعين وقتك في الرد على هكذا غباء  و هكذا اغبياء؟!	1
2128	1464070409062690827	reply-other-handle	0.41256893	@ghadaoueiss كل الحكومات العربية هي حكومات عهر وحرامية وهم عبيد الصهيونيه	0
2127	1461102779087433732	quote-other-other	0.41256893	@ghadaoueiss هؤلاء هم النسويات في بلاد الحرمين https://t.co/82rRNkP4Cy	0
2126	1458807439197933570	reply-other-handle	0.41256893	@ghadaoueiss السيسي جمع خبث الأسد وإجرامه وبلاهة مبس	0
2125	1456508758536884248	reply-other-handle	0.41256893	@ghadaoueiss @abdusalamsalah معقولة سيتم طردك من قطر	1
2124	1454012405030264836	reply-other-handle	0.41256893	@ghadaoueiss أين اللاهثين وراء التطبيع لاعقي أحذية بني إسرائيل؟!	0
2123	1453918247653416961	reply-other-handle	0.41256893	@ghadaoueiss احسنتي   القرد قرداحي من زبالة الروافض ولاثناعشرة المقيتة   اصلآ هو ما يصلح وزير إعلام  يصلح زبال والزبال أشرف منه	0
2122	1453293526779940874	reply-other-handle	0.41256893	@ghadaoueiss جورج جمع جينات حيوانين مختلفين قرد احي  قردوحمار وقد تكلم بما يستطيع	0
2121	1453282331968552962	reply-other-handle	0.41256893	@ghadaoueiss انت اعلامية مأجورة   لعنك الله انت ومشغليك	1
2120	1451480835098652675	reply-other-handle	0.41256893	@ghadaoueiss خليكي في السيجارة والخمر احسن يا كذابة https://t.co/PVpVx4sdd4	1
2119	1445915138972954628	reply-other-handle	0.41256893	@ghadaoueiss غاده عوبس بنت عميل اسرائيل تدس انفها القذر في امور لا تعنيها !! عقدة الوالد العميل مأثره على نفسيتها	1
